NOME;FASE;TURMA;ANO_INGRESSO;BOLSISTA;INDE;CG;CF;CT;PEDRA;DESTAQUE_IEG;DESTAQUE_IDA;DESTAQUE_IPV;IAA;IEG;IPS;IDA;NOTA_PORT;NOTA_MAT;NOTA_ING;QTD_AVAL;IPP;REC_AVA_1;REC_AVA_2;REC_AVA_3;REC_AVA_4;INDICADO_BOLSA;PONTO_VIRADA;IPV;IAN;NIVEL_IDEAL;ANO
ALUNO-1248;4.0;A;2017.0;Sim;3.031806222222222;862.0;76.0;16.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;0.0;5.0;3.711111111111112;3.333333333333333;5.5;2.3;4.0;5.3125;Alocado em Fase anterior;Mantido na Fase atual;Promovido de Fase;Alocado em Fase anterior;Não;Não;3.79167;5.0;Fase 5 (1º EM);2022
ALUNO-1250;4.0;P;2019.0;Não;6.075410286931096;713.0;64.0;8.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;6.22254004576659;7.5;4.388888888888888;4.0;5.333333333333333;3.833333333333333;4.0;7.03125;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;6.0416625;5.0;Fase 5 (1º EM);2022
ALUNO-1251;4.0;L;2020.0;Não;8.253049807035875;73.0;8.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.16668;8.975313479623823;6.25;8.055555555555555;7.0;7.166666666666667;10.0;4.0;7.96875;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;7.541665;10.0;Fase 4 (9º ano);2022
ALUNO-1255;1.0;P;2022.0;Não;6.763162264550265;565.0;139.0;10.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;7.98941798941799;7.5;6.166666666666666;6.333333333333333;6.0;;3.0;4.375;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.722216666666666;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-1258;0.0;Y;2022.0;Não;7.640722218045114;258.0;73.0;4.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;7.274436090225564;7.5;8.45;8.1;8.799999999999999;;2.0;3.125;Promovido de Fase;Mantido na Fase atual;;;Não;Não;7.166665;10.0;ALFA  (2º e 3º ano);2022
ALUNO-1260;1.0;B;2020.0;Não;7.132224000000001;446.0;113.0;11.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;7.3;7.5;7.166666666666667;8.333333333333334;6.0;;3.0;5.833333333333334;Promovido de Fase;Promovido de Fase;Promovido de Fase;;Não;Não;7.277776666666666;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1263;3.0;E;2022.0;Não;6.718502317460318;583.0;75.0;3.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;7.559523809523809;5.625;4.277777777777778;3.666666666666667;6.333333333333333;2.833333333333333;4.0;6.71875;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;5.583325;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-1264;2.0;F;2019.0;Não;6.957373794871796;500.0;75.0;13.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.974358974358974;7.5;4.333333333333334;2.0;6.666666666666667;;3.0;6.458333333333334;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.5;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1267;0.0;M;2022.0;Não;7.587060296442688;280.0;78.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;7.822793148880106;7.5;6.133333333333333;7.833333333333333;4.433333333333334;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.416665;10.0;ALFA  (2º e 3º ano);2022
ALUNO-1268;1.0;M;2021.0;Não;6.017619047619047;726.0;173.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;7.546428571428572;7.5;6.75;8.5;5.0;;3.0;5.416666666666667;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.833333333333332;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1269;2.0;L;2022.0;Não;8.116668666666667;110.0;15.0;4.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;10.0;7.5;9.0;9.0;9.0;;3.0;6.666666666666666;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.5;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1271;3.0;F;2022.0;Não;7.429167666666666;343.0;39.0;8.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;7.604166666666666;7.5;5.166666666666667;4.0;5.5;6.0;4.0;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;7.291665;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-1272;0.0;Y;2022.0;Não;7.515200746031747;303.0;86.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;7.896825396825396;7.5;8.283333333333335;7.866666666666667;8.700000000000001;;2.0;3.125;Promovido de Fase;Mantido na Fase atual;;;Não;Não;6.583335;10.0;ALFA  (2º e 3º ano);2022
ALUNO-1273;0.0;D;2022.0;Não;8.377784485783424;49.0;11.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.013914095583786;8.125;8.083333333333332;8.166666666666666;8.0;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.916665;10.0;ALFA  (2º e 3º ano);2022
ALUNO-1275;2.0;F;2019.0;Não;7.830771230769231;194.0;32.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.487179487179487;7.5;5.416666666666667;3.333333333333333;7.5;;3.0;6.666666666666666;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.666666666666667;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-1276;2.0;B;2022.0;Não;5.863890222222222;741.0;135.0;11.0;Quartzo;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.694444444444445;7.5;1.75;0.5;3.0;;3.0;4.583333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;5.83333;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1278;1.0;L;2019.0;Não;6.794144067632851;557.0;137.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;7.602657004830919;7.5;6.0;6.5;5.5;;3.0;5.625;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.055553333333332;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-1279;5.0;K;2021.0;Não;7.32345544949495;383.0;24.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.58335;7.803030303030303;7.5;5.944444444444446;7.5;5.666666666666667;4.666666666666667;4.0;7.65625;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase + Bolsa;Sim;Não;8.0000025;5.0;Fase 6 (2º EM);2022
ALUNO-1280;0.0;S;2022.0;Não;7.740741074074075;223.0;59.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;7.870370370370371;7.5;7.25;8.0;6.5;;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.333325;10.0;ALFA  (2º e 3º ano);2022
ALUNO-1283;0.0;J;2022.0;Não;7.655751153996102;253.0;70.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;9.07041910331384;5.625;7.166666666666667;7.666666666666667;6.666666666666667;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.41666;10.0;ALFA  (2º e 3º ano);2022
ALUNO-1285;1.0;M;2020.0;Não;7.447863774250441;337.0;89.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;7.704585537918872;7.5;7.5;6.833333333333333;8.166666666666666;;3.0;5.625;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;8.222223333333334;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-1286;0.0;N;2021.0;Não;6.996007909719833;487.0;138.0;5.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;5.750869548599167;7.5;6.0;4.666666666666667;7.333333333333333;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.91666;10.0;ALFA  (2º e 3º ano);2022
ALUNO-1287;1.0;D;2020.0;Não;6.510225610194904;643.0;156.0;12.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;8.87056471764118;5.0;5.166666666666667;3.333333333333333;7.0;;3.0;5.416666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.555553333333333;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1289;3.0;K;2020.0;Não;7.130972888888889;448.0;54.0;9.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.58335;8.75;7.5;5.644444444444443;4.5;5.833333333333333;6.6;4.0;7.1875;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;6.624995;5.0;Fase 4 (9º ano);2022
ALUNO-1292;3.0;A;2019.0;Sim;8.740216279956428;13.0;2.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.37363834422658;8.75;7.155555555555556;8.0;7.166666666666667;6.3;4.0;8.59375;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8.5000025;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-1295;1.0;N;2022.0;Não;6.927631024851692;515.0;133.0;7.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;6.790925124258459;7.5;7.0;7.333333333333333;6.666666666666667;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.222219999999999;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1298;1.0;J;2019.0;Não;6.714253207729469;585.0;143.0;12.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;8.48792270531401;7.5;4.583333333333334;4.5;4.666666666666667;;3.0;5.833333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.333333333333333;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-1300;1.0;P;2021.0;Não;7.829565936507937;195.0;45.0;1.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.015873015873016;7.5;8.833333333333332;9.666666666666666;8.0;;3.0;6.041666666666667;Promovido de Fase + Bolsa;Promovido de Fase;Mantido na Fase atual;;Sim;Não;8.27778;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-1304;5.0;A;2022.0;Não;7.137762271708684;445.0;28.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;8.438813025210084;7.5;7.833333333333333;6.5;7.333333333333333;9.666666666666666;3.0;6.25;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;;Não;Não;7.541665;2.5;Fase 8 (Universitários);2022
ALUNO-1305;0.0;F;2022.0;Não;5.313189368606702;801.0;186.0;10.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;3.509700176366843;7.5;2.316666666666667;2.333333333333333;2.3;;2.0;5.3125;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.083320000000001;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-1306;4.0;A;2022.0;Não;5.894096555555556;738.0;66.0;13.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;6.277777777777778;7.5;5.25;6.0;4.5;;4.0;5.46875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;4.999995;5.0;Fase 6 (2º EM);2022
ALUNO-1307;2.0;B;2021.0;Não;5.657886393162394;770.0;143.0;13.0;Quartzo;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;7.6991452991453;7.5;3.666666666666667;2.166666666666667;5.166666666666667;;3.0;3.958333333333333;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;3.944443333333333;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1311;3.0;E;2022.0;Não;6.789961454545455;559.0;73.0;2.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;7.272727272727273;7.5;6.25;7.0;5.5;;4.0;7.1875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;6.41666;5.0;Fase 4 (9º ano);2022
ALUNO-1312;3.0;L;2022.0;Não;4.874693961149962;831.0;132.0;8.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;2.902972027972028;7.5;2.277777777777778;2.0;3.833333333333333;1.0;4.0;5.46875;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;3.33334;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-1314;3.0;C;2022.0;Não;4.870390914141415;832.0;133.0;6.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;6.07070707070707;7.5;4.25;5.0;3.5;;4.0;5.3125;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;5.1249975;5.0;Fase 5 (1º EM);2022
ALUNO-1317;3.0;N;2022.0;Não;6.860163919191919;535.0;69.0;7.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;7.318181818181818;7.5;3.444444444444444;7.333333333333333;2.5;0.5;3.0;7.1875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.611103333333332;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-1319;2.0;Q;2019.0;Não;7.280371036414566;401.0;59.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.00002;9.054621848739496;8.125;7.25;5.333333333333333;9.166666666666666;;3.0;5.624999999999999;Promovido de Fase;Promovido de Fase;Promovido de Fase;;Não;Não;7.222223333333334;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1320;2.0;Q;2022.0;Não;5.711110666666666;758.0;140.0;11.0;Quartzo;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.83334;8.083333333333332;7.5;3.25;0.5;6.0;;3.0;5.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;5.055550000000001;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1321;0.0;E;2022.0;Não;6.657746209461563;603.0;165.0;4.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;5.16666;9.18456271397448;7.5;7.083333333333334;7.5;6.666666666666667;;2.0;4.375;Promovido de Fase;Promovido de Fase;;;Não;Não;6.000005;5.0;Fase 1 (4º ano);2022
ALUNO-1322;5.0;C;2022.0;Não;4.989017484848485;820.0;57.0;7.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.58335;3.257575757575757;7.5;2.0;6.0;0.0;0.0;4.0;5.625;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;5.833336666666667;5.0;Fase 6 (2º EM);2022
ALUNO-1323;2.0;U;2019.0;Não;6.708842610229277;588.0;96.0;8.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;9.092813051146384;5.625;4.916666666666667;3.833333333333333;6.0;;3.0;5.833333333333334;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.055556666666667;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1324;2.0;Q;2018.0;Não;5.451260674038036;792.0;149.0;13.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;6.721583370190181;7.5;3.833333333333333;1.5;6.166666666666667;;3.0;6.458333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.222219999999999;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-1327;2.0;Q;2022.0;Não;6.625548997198881;616.0;106.0;7.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;8.495798319327731;7.5;3.583333333333333;2.0;5.166666666666667;;3.0;6.041666666666666;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.777770000000001;5.0;Fase 4 (9º ano);2022
ALUNO-1329;1.0;P;2022.0;Não;6.085650148148147;711.0;170.0;13.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;8.074074074074073;7.5;2.0;4.0;0.0;;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.833333333333333;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-1330;4.0;A;2019.0;Não;5.885500876499922;740.0;67.0;14.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;6.837234104721832;6.25;3.777777777777778;3.0;5.666666666666667;2.666666666666667;4.0;6.875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;5.5833225;5.0;Fase 6 (2º EM);2022
ALUNO-1331;0.0;G;2021.0;Não;7.410319793650795;355.0;106.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.134920634920636;4.375;8.083333333333334;7.833333333333333;8.333333333333334;;2.0;5.625;Promovido de Fase;Promovido de Fase;;;Não;Não;8.333335;5.0;Fase 1 (4º ano);2022
ALUNO-1333;1.0;L;2022.0;Não;8.180094592592592;91.0;21.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.62962962962963;7.5;6.5;6.0;7.0;;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Sim;8.5;10.0;Fase 1 (4º ano);2022
